id_usina,nome_usina,ceg,tipo_usina,modalidade_operacao,agente_proprietario,estado_nome,cod_estado,subsistema_nome,cod_subsistema,cod_pais
1164,ETESA 17 SÃO JOÃO DO PIAUÍ I,UFV.RS.PI.034785-0.01,FOTOVOLTAICA,TIPO II-C,CELEO SJ PIAUI FV I,PIAUI,PI,NORDESTE,NE,BRA
1165,ETESA 18 SÃO JOÃO DO PIAUÍ II,UFV.RS.PI.034786-8.01,FOTOVOLTAICA,TIPO II-C,CELEO SJ PIAUI FV II,PIAUI,PI,NORDESTE,NE,BRA
1166,ETESA 19 SÃO JOÃO DO PIAUÍ III,UFV.RS.PI.034787-6.01,FOTOVOLTAICA,TIPO II-C,CELEO SJ PIAUI FVIII,PIAUI,PI,NORDESTE,NE,BRA
1167,ETESA 20 SÃO JOÃO DO PIAUÍ IV,UFV.RS.PI.034788-4.01,FOTOVOLTAICA,TIPO II-C,CELEO SJ PIAUI FV IV,PIAUI,PI,NORDESTE,NE,BRA
1168,ETESA 21 SÃO JOÃO DO PIAUÍ V,UFV.RS.PI.034789-2.01,FOTOVOLTAICA,TIPO II-C,CELEO SJ PIAUI FV V,PIAUI,PI,NORDESTE,NE,BRA
1169,ETESA 22 SÃO JOÃO DO PIAUÍ VI,UFV.RS.PI.034790-6.01,FOTOVOLTAICA,TIPO II-C,CELEO SJ PIAUI FV VI,PIAUI,PI,NORDESTE,NE,BRA
1170,MARANGATU 1,UFV.RS.PI.037786-4.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 1,PIAUI,PI,NORDESTE,NE,BRA
1171,MARANGATU 10,UFV.RS.PI.038352-0.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 10,PIAUI,PI,NORDESTE,NE,BRA
1172,MARANGATU 11,UFV.RS.PI.038353-8.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 11,PIAUI,PI,NORDESTE,NE,BRA
1173,MARANGATU 12,UFV.RS.PI.038354-6.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 12,PIAUI,PI,NORDESTE,NE,BRA
1174,MARANGATU 2,UFV.RS.PI.037787-2.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 2,PIAUI,PI,NORDESTE,NE,BRA
1175,MARANGATU 3,UFV.RS.PI.037788-0.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 3,PIAUI,PI,NORDESTE,NE,BRA
1176,MARANGATU 4,UFV.RS.PI.037783-0.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 4,PIAUI,PI,NORDESTE,NE,BRA
1177,MARANGATU 5,UFV.RS.PI.037784-8.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 5,PIAUI,PI,NORDESTE,NE,BRA
1178,MARANGATU 6,UFV.RS.PI.037785-6.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 6,PIAUI,PI,NORDESTE,NE,BRA
1179,MARANGATU 7,UFV.RS.PI.038349-0.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 7,PIAUI,PI,NORDESTE,NE,BRA
1180,MARANGATU 8,UFV.RS.PI.038350-3.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 8,PIAUI,PI,NORDESTE,NE,BRA
1181,MARANGATU 9,UFV.RS.PI.038351-1.01,FOTOVOLTAICA,TIPO II-C,MARANGATU 9,PIAUI,PI,NORDESTE,NE,BRA
1182,NOVA OLINDA 10,UFV.RS.PI.033129-5.01,FOTOVOLTAICA,TIPO II-C,N OLINDA B SOLAR,PIAUI,PI,NORDESTE,NE,BRA
1183,NOVA OLINDA 11,UFV.RS.PI.033130-9.01,FOTOVOLTAICA,TIPO II-C,N OLINDA B SOLAR,PIAUI,PI,NORDESTE,NE,BRA
1184,NOVA OLINDA 12,UFV.RS.PI.033131-7.01,FOTOVOLTAICA,TIPO II-C,N OLINDA C SOLAR,PIAUI,PI,NORDESTE,NE,BRA
1185,NOVA OLINDA 13,UFV.RS.PI.033132-5.01,FOTOVOLTAICA,TIPO II-C,N OLINDA C SOLAR,PIAUI,PI,NORDESTE,NE,BRA
1186,NOVA OLINDA 14,UFV.RS.PI.033133-3.01,FOTOVOLTAICA,TIPO II-C,N OLINDA SUL SOLAR,PIAUI,PI,NORDESTE,NE,BRA
1187,NOVA OLINDA 8,UFV.RS.PI.033127-9.01,FOTOVOLTAICA,TIPO II-C,N OLINDA NORTE SOLAR,PIAUI,PI,NORDESTE,NE,BRA
1188,NOVA OLINDA 9,UFV.RS.PI.033128-7.01,FOTOVOLTAICA,TIPO II-C,N OLINDA NORTE SOLAR,PIAUI,PI,NORDESTE,NE,BRA
1189,RIBEIRO GONÇALVES I,UFV.RS.PI.041904-4.01,FOTOVOLTAICA,TIPO II-C,RIBEIRO GONCALVES,PIAUI,PI,NORDESTE,NE,BRA
1190,RIBEIRO GONÇALVES II,UFV.RS.PI.041905-2.01,FOTOVOLTAICA,TIPO II-C,RIBEIRO GONCALVES,PIAUI,PI,NORDESTE,NE,BRA
1191,RIBEIRO GONÇALVES III,UFV.RS.PI.041906-0.01,FOTOVOLTAICA,TIPO II-C,RIBEIRO GONCALVES,PIAUI,PI,NORDESTE,NE,BRA
1192,RIBEIRO GONÇALVES IV,UFV.RS.PI.041907-9.01,FOTOVOLTAICA,TIPO II-C,RIBEIRO GONCALVES,PIAUI,PI,NORDESTE,NE,BRA
1193,RIBEIRO GONÇALVES VI,UFV.RS.PI.041909-5.01,FOTOVOLTAICA,TIPO II-C,RIBEIRO GONCALVES,PIAUI,PI,NORDESTE,NE,BRA
1194,RIBEIRO GONÇALVES VII,UFV.RS.PI.044295-0.01,FOTOVOLTAICA,TIPO II-C,RIBEIRO GONCALVES,PIAUI,PI,NORDESTE,NE,BRA
1195,RIBEIRO GONÇALVES VIII,UFV.RS.PI.044296-8.01,FOTOVOLTAICA,TIPO II-C,RIBEIRO GONCALVES,PIAUI,PI,NORDESTE,NE,BRA
1196,SÃO GONÇALO 1,UFV.RS.PI.033841-9.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 1,PIAUI,PI,NORDESTE,NE,BRA
1197,SÃO GONÇALO 10,UFV.RS.PI.037577-2.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 10,PIAUI,PI,NORDESTE,NE,BRA
1198,SÃO GONÇALO 11,UFV.RS.PI.037578-0.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 11,PIAUI,PI,NORDESTE,NE,BRA
1199,SÃO GONÇALO 12,UFV.RS.PI.037579-9.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 12,PIAUI,PI,NORDESTE,NE,BRA
1200,SÃO GONÇALO 14,UFV.RS.PI.037581-0.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 14,PIAUI,PI,NORDESTE,NE,BRA
1201,SÃO GONÇALO 15,UFV.RS.PI.037582-9.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 15,PIAUI,PI,NORDESTE,NE,BRA
1202,SÃO GONÇALO 17,UFV.RS.PI.037584-5.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 17,PIAUI,PI,NORDESTE,NE,BRA
1203,SÃO GONÇALO 18,UFV.RS.PI.037585-3.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 18,PIAUI,PI,NORDESTE,NE,BRA
1204,SÃO GONÇALO 19,UFV.RS.PI.037586-1.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 19,PIAUI,PI,NORDESTE,NE,BRA
1205,SÃO GONÇALO 2,UFV.RS.PI.033842-7.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 2,PIAUI,PI,NORDESTE,NE,BRA
1206,SÃO GONÇALO 21,UFV.RS.PI.037588-8.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 21,PIAUI,PI,NORDESTE,NE,BRA
1207,SÃO GONÇALO 22,UFV.RS.PI.037589-6.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 22,PIAUI,PI,NORDESTE,NE,BRA
1208,SÃO GONÇALO 3,UFV.RS.PI.033843-5.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 3,PIAUI,PI,NORDESTE,NE,BRA
1209,SÃO GONÇALO 4,UFV.RS.PI.033844-3.01,FOTOVOLTAICA,TIPO II-C,EGP  SAO GONCALO 4,PIAUI,PI,NORDESTE,NE,BRA
1210,SÃO GONÇALO 5,UFV.RS.PI.033845-1.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 5,PIAUI,PI,NORDESTE,NE,BRA
1211,SÃO GONÇALO 6,UFV.RS.PI.033846-0.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 6,PIAUI,PI,NORDESTE,NE,BRA
1212,SÃO GONÇALO 7,UFV.RS.PI.033847-8.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 7,PIAUI,PI,NORDESTE,NE,BRA
1213,SÃO GONÇALO 8,UFV.RS.PI.033849-4.01,FOTOVOLTAICA,TIPO II-C,EGP SAO GONCALO 8,PIAUI,PI,NORDESTE,NE,BRA
1214,ACAUÃ I,EOL.CV.RN.033597-5.01,EOLIELÉTRICA,TIPO II-C,ACAUÃ I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1215,ACAUÃ II,EOL.CV.RN.033598-3.01,EOLIELÉTRICA,TIPO II-C,ACAUA II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1216,ACAUÃ III,EOL.CV.RN.033864-8.01,EOLIELÉTRICA,TIPO II-C,ACAUA III,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1217,AFONSO BEZERRA I,EOL.CV.RN.035158-0.01,EOLIELÉTRICA,TIPO II-C,AFONSO BEZERRA I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1218,AFONSO BEZERRA II,EOL.CV.RN.035159-8.01,EOLIELÉTRICA,TIPO II-C,AFONSO BEZERRA II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1219,AFONSO BEZERRA III,EOL.CV.RN.035160-1.01,EOLIELÉTRICA,TIPO II-C,AFONSO BEZERRA III,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1220,AFONSO BEZERRA IV,EOL.CV.RN.035161-0.01,EOLIELÉTRICA,TIPO II-C,AFONSO BEZERRA IV,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1221,ANEMUS WIND 1,EOL.CV.RN.034498-2.01,EOLIELÉTRICA,TIPO II-C,AW1,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1222,ANEMUS WIND 2,EOL.CV.RN.034499-0.01,EOLIELÉTRICA,TIPO II-C,AW2,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1223,ANEMUS WIND 3,EOL.CV.RN.051067-0.01,EOLIELÉTRICA,TIPO II-C,AW3,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1224,ANGICOS I,EOL.CV.RN.035165-2.01,EOLIELÉTRICA,TIPO II-C,ANGICOS I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1225,ANGICOS II,EOL.CV.RN.035166-0.01,EOLIELÉTRICA,TIPO II-C,ANGICOS II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1226,AREIA BRANCA,EOL.CV.RN.030340-2.01,EOLIELÉTRICA,TIPO II-C,EOL BELA VISTA,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1227,AROEIRA,EOL.CV.RN.031801-9.01,EOLIELÉTRICA,TIPO II-C,EOL JAU,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1228,ASA BRANCA I,EOL.CV.RN.030505-7.01,EOLIELÉTRICA,TIPO II-C,ASA BRANCA I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1229,ASA BRANCA II,EOL.CV.RN.030547-2.01,EOLIELÉTRICA,TIPO II-C,ASA BRANCA II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1230,ASA BRANCA III,EOL.CV.RN.030548-0.01,EOLIELÉTRICA,TIPO II-C,ASA BRANCA III,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1231,ASA BRANCA IV,EOL.CV.RN.030498-0.01,EOLIELÉTRICA,TIPO II-C,ASA BRANCA IV,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1232,ASA BRANCA V,EOL.CV.RN.030507-3.01,EOLIELÉTRICA,TIPO II-C,ASA BRANCA V,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1233,ASA BRANCA VI,EOL.CV.RN.030520-0.01,EOLIELÉTRICA,TIPO II-C,ASA BRANCA VI,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1234,ASA BRANCA VII,EOL.CV.RN.030513-8.01,EOLIELÉTRICA,TIPO II-C,ASA BRANCA VII,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1235,ASA BRANCA VIII,EOL.CV.RN.030508-1.01,EOLIELÉTRICA,TIPO II-C,ASA BRANCA VIII,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1236,AVENTURA I,EOL.CV.RN.031887-6.01,EOLIELÉTRICA,TIPO II-C,EOL AVENTURA I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1237,AVENTURA II,EOL.CV.RN.033002-7.01,EOLIELÉTRICA,TIPO II-C,EOL AVENTURA II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1238,AVENTURA III,EOL.CV.RN.033026-4.01,EOLIELÉTRICA,TIPO II-C,AVENTURA III,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1239,AVENTURA IV,EOL.CV.RN.037949-2.01,EOLIELÉTRICA,TIPO II-C,EOL AVENTURA IV,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1240,AVENTURA V,EOL.CV.RN.037950-6.01,EOLIELÉTRICA,TIPO II-C,EOL AVENTURA V,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1241,AW SANTA RÉGIA,EOL.CV.RN.032194-0.01,EOLIELÉTRICA,TIPO II-C,EAP II AW STA RÉGIA,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1242,AW SÃO JOÃO,EOL.CV.RN.032080-3.01,EOLIELÉTRICA,TIPO II-C,EAP I (AW SÃO JOÃO),RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1243,BAIXA DO FEIJÃO I,EOL.CV.RN.030932-0.01,EOLIELÉTRICA,TIPO II-C,BAIXA DO FEIJÃO I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1244,BAIXA DO FEIJÃO II,EOL.CV.RN.030933-8.01,EOLIELÉTRICA,TIPO II-C,BAIXA DO FEIJÃO II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1245,BAIXA DO FEIJÃO III,EOL.CV.RN.030934-6.01,EOLIELÉTRICA,TIPO II-C,BAIXA DO FEIJÃO III,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1246,BAIXA DO FEIJÃO IV,EOL.CV.RN.030931-1.01,EOLIELÉTRICA,TIPO II-C,BAIXA DO FEIJÃO IV,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1247,BAIXA DO SÍTIO,EOL.CV.RN.033964-4.01,EOLIELÉTRICA,TIPO II-C,ACAUA II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1248,BOA ESPERANÇA I,EOL.CV.RN.033666-1.01,EOLIELÉTRICA,TIPO II-C,EOL BOA ESPERANÇA I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1249,BOQUEIRÃO I,EOL.CV.RN.040816-6.01,EOLIELÉTRICA,TIPO II-C,BOQUEIRAO I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1250,BOQUEIRÃO II,EOL.CV.RN.040818-2.01,EOLIELÉTRICA,TIPO II-C,BOQUEIRAO II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1251,CABEÇO PRETO III,EOL.CV.RN.031015-8.01,EOLIELÉTRICA,TIPO II-C,EOL CABEÇO PRETO III,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1252,CABEÇO PRETO V,EOL.CV.RN.030876-5.01,EOLIELÉTRICA,TIPO II-C,EOL CABEÇO PRETO V,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1253,CABEÇO PRETO VI,EOL.CV.RN.030900-1.01,EOLIELÉTRICA,TIPO II-C,EOL CABEÇO PRETO VI,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1254,CABEÇO VERMELHO,EOL.CV.RN.031651-2.01,EOLIELÉTRICA,TIPO II-C,CABEÇO VERMELHO,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1255,CABEÇO VERMELHO II,EOL.CV.RN.031665-2.01,EOLIELÉTRICA,TIPO II-C,CABEÇO VERMELHO II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1256,CAIÇARA I,EOL.CV.RN.030895-1.02,EOLIELÉTRICA,TIPO II-C,CAIÇARA I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1257,CAIÇARA II,EOL.CV.RN.030915-0.02,EOLIELÉTRICA,TIPO II-C,CAIÇARA II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1258,CAJUÍNA A1,EOL.CV.RN.047235-2.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1259,CAJUÍNA A2,EOL.CV.RN.047236-0.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1260,CAJUÍNA A3,EOL.CV.RN.047237-9.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1261,CAJUÍNA A4,EOL.CV.RN.047239-5.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1262,CAJUÍNA A5,EOL.CV.RN.047244-1.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1263,CAJUÍNA A6,EOL.CV.RN.047247-6.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1264,CAJUÍNA A7,EOL.CV.RN.047198-4.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1265,CAJUÍNA B11,EOL.CV.RN.047241-7.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1266,CAJUÍNA B12,EOL.CV.RN.047238-7.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1267,CAJUINA B13,EOL.CV.RN.049179-9.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1268,CAJUINA B14,EOL.CV.RN.049173-0.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1269,CAJUINA B15,EOL.CV.RN.049172-1.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1270,CAJUÍNA B16,EOL.CV.RN.047242-5.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1271,CAJUÍNA B18,EOL.CV.RN.047246-8.01,EOLIELÉTRICA,TIPO II-C,SÃO RICARDO 12,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1272,CAJUÍNA B19,EOL.CV.RN.049170-5.01,EOLIELÉTRICA,TIPO II-C,SÃO RICARDO 12,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1273,CAJUÍNA B20,EOL.CV.RN.049171-3.01,EOLIELÉTRICA,TIPO II-C,SÃO RICARDO 12,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1274,CAJUÍNA B9,EOL.CV.RN.049180-2.01,EOLIELÉTRICA,TIPO II-C,SANTA TEREZA 04,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1275,CALANGO 1,EOL.CV.RN.030511-1.01,EOLIELÉTRICA,TIPO II-C,CALANGO 1,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1276,CALANGO 2,EOL.CV.RN.030519-7.01,EOLIELÉTRICA,TIPO II-C,CALANGO 2,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1277,CALANGO 3,EOL.CV.RN.030545-6.01,EOLIELÉTRICA,TIPO II-C,CALANGO 3,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1278,CALANGO 4,EOL.CV.RN.030537-5.01,EOLIELÉTRICA,TIPO II-C,CALANGO 4,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1279,CALANGO 5,EOL.CV.RN.030552-9.01,EOLIELÉTRICA,TIPO II-C,CALANGO 5,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1280,CALANGO 6,EOL.CV.RN.031812-4.01,EOLIELÉTRICA,TIPO II-C,CALANGO 6,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1281,CAMILO PONTES I,EOL.CV.RN.030515-4.01,EOLIELÉTRICA,TIPO II-C,EOL RENASCENÇA I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1282,CAMILO PONTES II,EOL.CV.RN.030516-2.01,EOLIELÉTRICA,TIPO II-C,EOL RENASCENÇA II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1283,CAMILO PONTES III,EOL.CV.RN.030527-8.01,EOLIELÉTRICA,TIPO II-C,EOL RENASCENÇA III,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1284,CAMILO PONTES IV,EOL.CV.RN.030551-0.01,EOLIELÉTRICA,TIPO II-C,EOL RENASCENÇA IV,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1285,CAMILO PONTES V,EOL.CV.RN.030514-6.01,EOLIELÉTRICA,TIPO II-C,EOL SÃO MIGUEL,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1286,CAMPO DOS VENTOS I,EOL.CV.RN.031072-7.01,EOLIELÉTRICA,TIPO II-C,CAMPO DOS VENTOS I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1287,CAMPO DOS VENTOS II,EOL.CV.RN.030500-6.01,EOLIELÉTRICA,TIPO II-C,CAMPO DOS VENTOS II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1288,CAMPO DOS VENTOS III,EOL.CV.RN.031071-9.01,EOLIELÉTRICA,TIPO II-C,CAMPO DOS VENTOS III,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1289,CAMPO DOS VENTOS V,EOL.CV.RN.031069-7.01,EOLIELÉTRICA,TIPO II-C,CAMPO DOS VENTOS V,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1290,CARCARÁ I,EOL.CV.RN.030832-3.01,EOLIELÉTRICA,TIPO II-C,CARCARÁ I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1291,CARCARÁ II,EOL.CV.RN.030897-8.01,EOLIELÉTRICA,TIPO II-C,CARCARÁ II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1292,CARNAÚBAS,EOL.CV.RN.030831-5.01,EOLIELÉTRICA,TIPO II-C,CARNAUBAS,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1293,CASQUEIRA I,EOL.CV.RN.050082-8.01,EOLIELÉTRICA,TIPO II-C,CASQUEIRA A,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1294,CASQUEIRA II,EOL.CV.RN.050083-6.01,EOLIELÉTRICA,TIPO II-C,CASQUEIRA B,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1295,CATANDUBA RN I,EOL.CV.RN.043218-0.01,EOLIELÉTRICA,TIPO II-C,MONTE VERDE I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1296,CATANDUBA RN II,EOL.CV.RN.043219-9.01,EOLIELÉTRICA,TIPO II-C,MONTE VERDE I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1297,COSTA BRANCA,EOL.CV.RN.030672-0.01,EOLIELÉTRICA,TIPO II-C,EOL COSTA BRANCA,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1298,COSTA DAS DUNAS,EOL.CV.RN.037959-0.01,EOLIELÉTRICA,TIPO II-C,SPE CDUNAS,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1299,CUMARU I,EOL.CV.RN.032207-5.01,EOLIELÉTRICA,TIPO II-C,CUMARU I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1300,CUMARU II,EOL.CV.RN.032208-3.01,EOLIELÉTRICA,TIPO II-C,CUMARU II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1301,CUMARÚ III,EOL.CV.RN.032209-1.01,EOLIELÉTRICA,TIPO II-C,CUMARU III,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1302,CUMARÚ IV,EOL.CV.RN.037020-7.01,EOLIELÉTRICA,TIPO II-C,CUMARU IV,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1303,CUMARÚ V,EOL.CV.RN.037021-5.01,EOLIELÉTRICA,TIPO II-C,CUMARU V,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1304,DREEN BOA VISTA,EOL.CV.RN.030512-0.01,EOLIELÉTRICA,TIPO II-C,EOL BOA VISTA,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1305,DREEN CUTIA,EOL.CV.RN.030701-7.01,EOLIELÉTRICA,TIPO II-C,ENERGIA EOLICA CUTIA,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1306,DREEN GUAJIRU,EOL.CV.RN.030699-1.01,EOLIELÉTRICA,TIPO II-C,DREEN GUAJIRU,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1307,DREEN OLHO D ÁGUA,EOL.CV.RN.030549-9.01,EOLIELÉTRICA,TIPO II-C,EOL OLHO DÁGUA,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1308,DREEN SÃO BENTO DO NORTE,EOL.CV.RN.030536-7.01,EOLIELÉTRICA,TIPO II-C,SÃO BENTO DO NORTE,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1309,ESPERANÇA DO NORDESTE,EOL.CV.RN.032354-3.01,EOLIELÉTRICA,TIPO II-C,ESPERANCA DO NORDES,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1310,EURUS I,EOL.CV.RN.030503-0.01,EOLIELÉTRICA,TIPO II-C,EOL EURUS I,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1311,EURUS II,EOL.CV.RN.030499-9.01,EOLIELÉTRICA,TIPO II-C,EOL EURUS II,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1312,EURUS III,EOL.CV.RN.030504-9.01,EOLIELÉTRICA,TIPO II-C,EOL EURUS III,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
1313,EURUS IV,EOL.CV.RN.030509-0.01,EOLIELÉTRICA,TIPO II-C,EOL EURUS IV,RIO GRANDE DO NORTE,RN,NORDESTE,NE,BRA
